distance,hardness,hardness_id,grain1,grain2,color
1.6198346428573132,F,1.0,Precip. particles,Graupel,#00FF00
1.623966874089092,F,1.0,Precip. particles,Graupel,#00FF00
1.6280991053208709,F,1.0,Precip. particles,Graupel,#00FF00
1.6322313365526497,F,1.0,Precip. particles,Graupel,#00FF00
1.6363635677844286,F,1.0,Precip. particles,Graupel,#00FF00
1.6404957990162075,F,1.0,Precip. particles,Graupel,#00FF00
1.6446280302479863,F,1.0,Precip. particles,Graupel,#00FF00
1.6487602614797652,F,1.0,Precip. particles,Graupel,#00FF00
1.652892492711544,F,1.0,Precip. particles,Graupel,#00FF00
1.657024723943323,F,1.0,Precip. particles,Graupel,#00FF00
1.6611569551751018,F,1.0,Precip. particles,Graupel,#00FF00
1.6652891864068806,F,1.0,Precip. particles,Graupel,#00FF00
1.6694214176386595,F,1.0,Precip. particles,Graupel,#00FF00
1.6735536488704383,F,1.0,Precip. particles,Graupel,#00FF00
1.6776858801022172,F,1.0,Precip. particles,Graupel,#00FF00
1.681818111333996,F,1.0,Precip. particles,Graupel,#00FF00
1.685950342565775,F,1.0,Precip. particles,Graupel,#00FF00
1.6900825737975538,F,1.0,Precip. particles,Graupel,#00FF00
1.6942148050293326,F,1.0,Precip. particles,Graupel,#00FF00
1.6983470362611115,F,1.0,Precip. particles,Graupel,#00FF00
1.7024792674928904,F,1.0,Precip. particles,Graupel,#00FF00
1.7066114987246692,F,1.0,Precip. particles,Graupel,#00FF00
1.710743729956448,F,1.0,Precip. particles,Graupel,#00FF00
1.714875961188227,F,1.0,Precip. particles,Graupel,#00FF00
1.7190081924200058,F,1.0,Precip. particles,Graupel,#00FF00
1.7231404236517847,F,1.0,Precip. particles,Graupel,#00FF00
1.7272726548835635,F,1.0,Precip. particles,Graupel,#00FF00
1.7314048861153424,F,1.0,Precip. particles,Graupel,#00FF00
1.7355371173471212,F,1.0,Precip. particles,Graupel,#00FF00
1.7396693485789,F,1.0,Precip. particles,Graupel,#00FF00
1.743801579810679,F,1.0,Precip. particles,Graupel,#00FF00
